eth_time,eth_price,eth_high,eth_low,eth_24hourhigh,eth_24hourlow,eth_nexthourprice,eth_nextdayprice,eth_nextweekprice,btc_time,btc_price,btc_high,btc_low,btc_24hourhigh,btc_24hourlow,btc_nexthourprice,btc_nextdayprice,btc_nextweekprice
3/17/2022 9:00,2771.17,2672.262304,2647.276501,2672.262304,2647.276501,2775.27,2684.11206,2509.352579,2021-06-01T00:00:00.000-07:00,36840.12898,36840.12898,37061.70052,36840.12898,37061.70052,36065.12907,37242.34363,33009.93771
3/17/2022 10:00,2775.27,2660.116884,2516.611538,2672.262304,2516.611538,2806.51,2693.010413,2530.710135,2021-06-01T01:00:00.000-07:00,36065.12907,36022.56326,36874.95823,36840.12898,36874.95823,36281.1431,37279.73401,33186.38082
3/17/2022 11:00,2806.51,2587.560107,2565.828912,2672.262304,2516.611538,2818.57,2691.433944,2505.013396,2021-06-01T02:00:00.000-07:00,36281.1431,36096.84479,36281.1431,36840.12898,36281.1431,36384.48043,37365.00841,32847.73903
3/17/2022 12:00,2818.57,2602.949766,2573.366975,2672.262304,2516.611538,2799.93,2683.151865,2498.379663,2021-06-01T03:00:00.000-07:00,36384.48043,36235.98296,36427.48646,36840.12898,36281.1431,36625.70873,37222.89871,32717.74639
3/17/2022 13:00,2799.93,2621.963409,2595.525296,2672.262304,2516.611538,2801.36,2690.468542,2521.206312,2021-06-01T04:00:00.000-07:00,36625.70873,36415.7553,36625.70873,36840.12898,36281.1431,36244.05701,37245.34575,32997.65327
3/17/2022 14:00,2801.36,2620.079609,2526.476772,2672.262304,2516.611538,2795.73,2702.008803,2506.110983,2021-06-01T05:00:00.000-07:00,36244.05701,36163.93649,36625.18593,36840.12898,36281.1431,37099.44738,37352.58927,32950.63633
3/17/2022 15:00,2795.73,2640.895346,2511.996562,2672.262304,2511.996562,2806.68,2729.192726,2450.143453,2021-06-01T06:00:00.000-07:00,37099.44738,35849.58085,37269.59374,36840.12898,36281.1431,36702.8698,37721.22829,32551.94929
3/17/2022 16:00,2806.68,2631.751856,2540.438755,2672.262304,2511.996562,2813.38,2760.284323,2373.622955,2021-06-01T07:00:00.000-07:00,36702.8698,36702.8698,37103.0278,36840.12898,36281.1431,36277.01631,37976.18079,31503.0163
3/17/2022 17:00,2813.38,2597.598967,2568.728133,2672.262304,2511.996562,2828.78,2779.893144,2369.996075,2021-06-01T08:00:00.000-07:00,36277.01631,36266.09101,36657.47139,36840.12898,36281.1431,35952.82568,38091.92533,31691.79994
3/17/2022 18:00,2828.78,2581.705224,2501.24869,2672.262304,2501.24869,2806.73,2760.838631,2406.740325,2021-06-01T09:00:00.000-07:00,35952.82568,35952.82568,36234.75491,36840.12898,36234.75491,35990.88735,37904.48026,32006.25937
3/17/2022 19:00,2806.73,2558.960991,2371.249233,2672.262304,2371.249233,2820.34,2764.156793,2412.6706,2021-06-01T10:00:00.000-07:00,35990.88735,35831.89712,35995.93565,36840.12898,35995.93565,36244.45084,37923.42849,32036.27947
3/17/2022 20:00,2820.34,2571.132452,2476.960805,2672.262304,2371.249233,2819.31,2768.246584,2473.733329,2021-06-01T11:00:00.000-07:00,36244.45084,36074.60259,36244.45084,36840.12898,35995.93565,35896.996,38005.86191,32580.58605
3/17/2022 21:00,2819.31,2570.789037,2515.583515,2672.262304,2371.249233,2811.91,2758.180632,2491.279034,2021-06-01T12:00:00.000-07:00,35896.996,35889.87397,36223.11774,36840.12898,35995.93565,36158.29438,37959.97663,32889.44899
3/17/2022 22:00,2811.91,2564.406475,2543.659414,2672.262304,2371.249233,2775.07,2734.705963,2536.141128,2021-06-01T13:00:00.000-07:00,36158.29438,35929.08281,36158.29438,36840.12898,35995.93565,36353.61424,37683.58114,33554.23969
3/17/2022 23:00,2775.07,2582.731642,2554.777596,2672.262304,2371.249233,2787.45,2734.337189,2523.933068,2021-06-01T14:00:00.000-07:00,36353.61424,36179.17176,36358.04238,36840.12898,35995.93565,36359.41886,37762.07952,33487.72715
3/18/2022 0:00,2787.45,2594.917803,2469.482744,2672.262304,2371.249233,2782.42,2696.379954,2521.799281,2021-06-01T15:00:00.000-07:00,36359.41886,36359.41886,36437.16929,36840.12898,35995.93565,36699.1475,37532.75452,33535.62402
3/18/2022 1:00,2782.42,2644.723373,2473.649487,2672.262304,2371.249233,2777.15,2711.358698,2515.859602,2021-06-01T16:00:00.000-07:00,36699.1475,36380.35422,36699.1475,36840.12898,35995.93565,36361.29024,37619.85815,33473.16677
3/18/2022 2:00,2777.15,2635.215475,2600.237317,2672.262304,2371.249233,2779.97,2699.916952,2471.167469,2021-06-01T17:00:00.000-07:00,36361.29024,36361.29024,36687.13804,36840.12898,35995.93565,36168.24202,37469.24447,32946.27441
3/18/2022 3:00,2779.97,2601.734205,2557.62669,2672.262304,2371.249233,2801.83,2690.331041,2444.001166,2021-06-01T18:00:00.000-07:00,36168.24202,36044.52955,36277.19874,36840.12898,35995.93565,36391.72563,37373.11989,32740.67174
3/18/2022 4:00,2801.83,2607.609629,2576.626729,2672.262304,2371.249233,2799.69,2694.13,2450.92854,2021-06-01T19:00:00.000-07:00,36391.72563,36209.95512,36391.72563,36840.12898,35995.93565,36568.37808,37353.90188,32942.54797
3/18/2022 5:00,2799.69,2624.57528,2599.618313,2672.262304,2371.249233,2794.15,2716.745588,2457.246415,2021-06-01T20:00:00.000-07:00,36568.37808,36429.14058,36631.69918,36840.12898,35995.93565,36667.43876,37498.79118,32974.4686
3/18/2022 6:00,2794.15,2631.77877,2614.808883,2672.262304,2371.249233,2800.83,2760.278501,2445.455284,2021-06-01T21:00:00.000-07:00,36667.43876,36581.50686,36667.43876,36840.12898,35995.93565,36789.62376,37944.94806,32746.90226
3/18/2022 7:00,2800.83,2629.297818,2611.048636,2672.262304,2371.249233,2795.94,2803.312354,2476.087297,2021-06-01T22:00:00.000-07:00,36789.62376,36650.72279,36789.62376,36840.12898,35995.93565,36816.262,38748.95975,33490.52091
3/18/2022 8:00,2795.94,2639.509625,2621.83415,2660.116884,2371.249233,2795.6,2838.487375,2525.32785,2021-06-01T23:00:00.000-07:00,36816.262,36816.262,36882.35837,36816.262,35995.93565,37242.34363,39005.53623,34241.42252
3/18/2022 9:00,2795.6,2698.493091,2637.861121,2698.493091,2371.249233,2796.51,2822.421945,2511.240326,2021-06-02T00:00:00.000-07:00,37242.34363,36909.04754,37260.71708,36909.04754,35995.93565,37279.73401,38721.44958,34268.11173
3/18/2022 10:00,2796.51,2699.205293,2676.822698,2699.205293,2371.249233,2805.32,2836.025116,2492.287934,2021-06-02T01:00:00.000-07:00,37279.73401,37207.85187,37279.73401,37207.85187,35995.93565,37365.00841,38912.97319,33972.19464
3/18/2022 11:00,2805.32,2703.796307,2687.677376,2703.796307,2371.249233,2811.65,2858.746088,2491.53901,2021-06-02T02:00:00.000-07:00,37365.00841,37291.85517,37380.08974,37291.85517,35995.93565,37222.89871,39116.16774,34193.69628
3/18/2022 12:00,2811.65,2697.807132,2682.804425,2703.796307,2371.249233,2844.49,2875.353275,2501.478528,2021-06-02T03:00:00.000-07:00,37222.89871,37222.89871,37357.20287,37291.85517,35995.93565,37245.34575,39414.07122,34462.45499
3/18/2022 13:00,2844.49,2692.26564,2676.585649,2703.796307,2371.249233,2896.66,2823.966322,2533.166723,2021-06-02T04:00:00.000-07:00,37245.34575,37011.86348,37247.08005,37291.85517,35995.93565,37352.58927,38909.43128,34967.34722
3/18/2022 14:00,2896.66,2706.960596,2685.583394,2706.960596,2371.249233,2922.72,2820.774564,2546.618394,2021-06-02T05:00:00.000-07:00,37352.58927,37235.51356,37352.58927,37291.85517,35995.93565,37721.22829,19494.8726,35007.41402
3/18/2022 15:00,2922.72,2735.386813,2691.662584,2735.386813,2371.249233,2935.41,2794.539643,2532.021048,2021-06-02T06:00:00.000-07:00,37721.22829,37246.87551,37725.80287,37291.85517,35995.93565,37976.18079,38424.72374,34879.08565
3/18/2022 16:00,2935.41,2767.337452,2717.794501,2767.337452,2371.249233,2932.38,2794.404208,2471.095081,2021-06-02T07:00:00.000-07:00,37976.18079,37632.48748,37976.18079,37632.48748,35995.93565,38091.92533,38615.13423,34904.104
3/18/2022 17:00,2932.38,2790.573892,2754.678017,2790.573892,2371.249233,2966.01,2785.029973,2565.77505,2021-06-02T08:00:00.000-07:00,38091.92533,37996.86553,38200.89955,37996.86553,35995.93565,37904.48026,38546.58936,36605.63627
3/18/2022 18:00,2966.01,2796.920666,2755.360404,2796.920666,2469.482744,2947.58,2829.286797,2599.020674,2021-06-02T09:00:00.000-07:00,37904.48026,37817.18579,38100.88642,37996.86553,36158.29438,37923.42849,38823.17749,36646.22259
3/18/2022 19:00,2947.58,2775.575534,2749.89674,2796.920666,2469.482744,2952.47,2826.019953,2593.286162,2021-06-02T10:00:00.000-07:00,37923.42849,37870.85618,37929.72901,37996.86553,36158.29438,38005.86191,38888.30338,36422.96957
3/18/2022 20:00,2952.47,2780.068757,2756.441622,2796.920666,2469.482744,2931.68,2797.275766,2571.697114,2021-06-02T11:00:00.000-07:00,38005.86191,37982.12439,38053.05516,37996.86553,36158.29438,37959.97663,38594.13359,24096.59918
3/18/2022 21:00,2931.68,2772.958857,2757.254875,2796.920666,2469.482744,2938.84,2800.762553,2569.910317,2021-06-02T12:00:00.000-07:00,37959.97663,37959.97663,38005.86191,37996.86553,36277.19874,37683.58114,38568.12932,24081.55944
3/18/2022 22:00,2938.84,2765.225167,2731.875327,2796.920666,2469.482744,2966.14,2812.643884,2564.685195,2021-06-02T13:00:00.000-07:00,37683.58114,37683.58114,37959.85892,37996.86553,36277.19874,37762.07952,38568.62107,36330.90492
3/18/2022 23:00,2966.14,2739.710659,2727.768815,2796.920666,2473.649487,2955.9,2821.950911,2580.113637,2021-06-02T14:00:00.000-07:00,37762.07952,37712.10803,37796.79631,37996.86553,36277.19874,37532.75452,38795.11719,24404.18122
3/19/2022 0:00,2955.9,2736.86662,2691.004539,2796.920666,2557.62669,2952,2838.896732,2598.855866,2021-06-02T15:00:00.000-07:00,37532.75452,37515.53683,37760.62697,37996.86553,36277.19874,37619.85815,38879.1055,37123.58571
3/19/2022 1:00,2952,2721.60627,2687.932211,2796.920666,2557.62669,2947.85,2850.516728,2605.340545,2021-06-02T16:00:00.000-07:00,37619.85815,37538.92604,37619.85815,37996.86553,36277.19874,37469.24447,39041.61011,37355.90315
3/19/2022 2:00,2947.85,2715.87573,2696.259982,2796.920666,2576.626729,2945.92,2817.253549,2584.632875,2021-06-02T17:00:00.000-07:00,37469.24447,37469.24447,37643.73838,37996.86553,36391.72563,37373.11989,38772.9908,37096.69149
3/19/2022 3:00,2945.92,2710.229044,2690.331041,2796.920666,2599.618313,2933.39,2742.567135,2574.537663,2021-06-02T18:00:00.000-07:00,37373.11989,37373.11989,37475.69066,37996.86553,36631.69918,37353.90188,37713.76497,37032.44608
3/19/2022 4:00,2933.39,2697.068277,2683.990557,2796.920666,2611.048636,2937.4,2719.179306,2577.584776,2021-06-02T19:00:00.000-07:00,37353.90188,37353.90188,37365.99202,37996.86553,36667.43876,37498.79118,37596.26306,37005.08566
3/19/2022 5:00,2937.4,2720.685641,2679.600603,2796.920666,2611.048636,2924.41,2752.537456,2570.843588,2021-06-02T20:00:00.000-07:00,37498.79118,37354.06181,37498.79118,37996.86553,36789.62376,37944.94806,37908.14802,37115.32422
3/19/2022 6:00,2924.41,2761.455519,2712.477228,2796.920666,2621.83415,2935.22,2730.306598,2554.006826,2021-06-02T21:00:00.000-07:00,37944.94806,37514.76091,37944.94806,37996.86553,36882.35837,38748.95975,37733.54542,36751.69911
3/19/2022 7:00,2935.22,2808.429158,2759.988242,2808.429158,2637.861121,2945.03,2663.947191,2540.954897,2021-06-02T22:00:00.000-07:00,38748.95975,37963.67211,38756.13126,37996.86553,37247.08005,39005.53623,36743.411,36669.91816
3/19/2022 8:00,2945.03,2849.531876,2800.637282,2849.531876,2676.585649,2940.04,2629.97918,2543.859001,2021-06-02T23:00:00.000-07:00,39005.53623,38662.55101,39005.53623,38662.55101,37247.08005,38721.44958,36613.28334,36763.62007
3/19/2022 9:00,2940.04,2841.320802,2820.922434,2849.531876,2676.585649,2946.42,2620.38786,2547.372099,2021-06-03T00:00:00.000-07:00,38721.44958,38721.42684,39005.53623,38721.42684,37247.08005,38912.97319,36752.39194,36819.67934
3/19/2022 10:00,2946.42,2846.602457,2821.470647,2849.531876,2676.585649,2971.32,2627.352831,2522.572494,2021-06-03T01:00:00.000-07:00,38912.97319,38721.44958,38917.33393,38721.44958,37247.08005,39116.16774,36584.72505,36452.70445
3/19/2022 11:00,2971.32,2858.746088,2831.876404,2858.746088,2676.585649,2948.48,2636.242191,2556.780027,2021-06-03T02:00:00.000-07:00,39116.16774,38910.51542,39116.23746,38910.51542,37247.08005,39414.07122,36730.26264,37279.35294
3/19/2022 12:00,2948.48,2882.358926,2860.015151,2882.358926,2679.600603,2962.7,2634.88211,2580.519658,2021-06-03T03:00:00.000-07:00,39414.07122,39119.63338,39425.105,39119.63338,37352.58927,38909.43128,36750.33683,38021.39531
3/19/2022 13:00,2962.7,2875.324021,2823.326183,2882.358926,2679.600603,2967.69,2628.175791,2571.633829,2021-06-03T04:00:00.000-07:00,38909.43128,38909.43128,39337.40758,39119.63338,37365.99202,19494.8726,36535.06208,25202.94478
3/19/2022 14:00,2967.69,2835.144203,2787.209151,2882.358926,2679.600603,2973.96,2643.269375,2560.113809,2021-06-03T05:00:00.000-07:00,19494.8726,Infinity,Infinity,Infinity,37365.99202,38424.72374,36805.28234,37847.03566
3/19/2022 15:00,2973.96,2834.078363,2792.61027,2882.358926,2679.600603,2957.54,2653.216786,2548.374274,2021-06-03T06:00:00.000-07:00,38424.72374,38391.81495,38956.73028,Infinity,37365.99202,38615.13423,36793.05288,37813.22548
3/19/2022 16:00,2957.54,2796.420961,2785.643314,2882.358926,2679.600603,2956.23,2644.981285,2525.183972,2021-06-03T07:00:00.000-07:00,38615.13423,38524.92604,38615.90634,Infinity,37365.99202,38546.58936,36591.07048,37022.16783
3/19/2022 17:00,2956.23,2805.571247,2783.079004,2882.358926,2679.600603,2950,2654.878813,2513.964098,2021-06-03T08:00:00.000-07:00,38546.58936,38546.58936,38607.41948,Infinity,37365.99202,38823.17749,36846.08053,36960.91458
3/19/2022 18:00,2950,2834.612511,2782.205988,2882.358926,2679.600603,2953.01,2663.935222,2486.826768,2021-06-03T09:00:00.000-07:00,38823.17749,38641.32655,38823.17749,Infinity,37365.99202,38888.30338,36922.31215,36770.99073
3/19/2022 19:00,2953.01,2836.769897,2818.483707,2882.358926,2679.600603,2949.39,2694.141061,2469.790849,2021-06-03T10:00:00.000-07:00,38888.30338,38857.60024,38888.30338,Infinity,37365.99202,38594.13359,37235.59326,36446.47213
3/19/2022 20:00,2949.39,2836.93478,2795.361813,2882.358926,2679.600603,2935.6,2699.74223,2472.855849,2021-06-03T11:00:00.000-07:00,38594.13359,38537.60956,38822.94252,Infinity,37365.99202,38568.12932,37073.99217,36697.11484
3/19/2022 21:00,2935.6,2805.970609,2799.30454,2882.358926,2679.600603,2950.85,2680.566544,2464.964838,2021-06-03T12:00:00.000-07:00,38568.12932,38568.12932,38575.41082,Infinity,37365.99202,38568.62107,37093.99862,36640.82805
3/19/2022 22:00,2950.85,2815.509856,2793.997779,2882.358926,2679.600603,2939.48,2704.6983,2460.483174,2021-06-03T13:00:00.000-07:00,38568.62107,38568.62107,38591.47948,Infinity,37365.99202,38795.11719,37028.1132,24174.2157
3/19/2022 23:00,2939.48,2829.583688,2814.224693,2882.358926,2679.600603,2927.88,2722.99872,2468.792938,2021-06-03T14:00:00.000-07:00,38795.11719,38652.6582,38841.53205,Infinity,37365.99202,38879.1055,37197.537,36667.09583
3/20/2022 0:00,2927.88,2845.857614,2813.954516,2882.358926,2679.600603,2919.56,2722.35564,2480.316661,2021-06-03T15:00:00.000-07:00,38879.1055,38821.65193,38879.1055,Infinity,37365.99202,39041.61011,37188.13341,36870.23498
3/20/2022 1:00,2919.56,2855.260319,2826.966419,2882.358926,2679.600603,2933.4,2687.510849,2470.639438,2021-06-03T16:00:00.000-07:00,39041.61011,38937.21566,39041.61011,Infinity,37365.99202,38772.9908,36871.22849,36829.8722
3/20/2022 2:00,2933.4,2850.594703,2815.091766,2882.358926,2679.600603,2919.06,2755.639097,2449.019099,2021-06-03T17:00:00.000-07:00,38772.9908,38772.9908,39164.69445,Infinity,37365.99202,37713.76497,37655.80994,36554.10294
3/20/2022 3:00,2919.06,2817.548472,2734.700485,2882.358926,2679.600603,2929.51,2760.561587,2428.518846,2021-06-03T18:00:00.000-07:00,37713.76497,37707.60622,38792.31965,Infinity,37498.79118,37596.26306,37687.29049,36287.57202
3/20/2022 4:00,2929.51,2743.364333,2689.750085,2882.358926,2689.750085,2923.04,2766.183019,2432.108498,2021-06-03T19:00:00.000-07:00,37596.26306,37448.11749,37596.26306,Infinity,37596.26306,37908.14802,37610.38475,36254.79938
3/20/2022 5:00,2923.04,2754.871382,2718.245704,2882.358926,2689.750085,2925.48,2758.785475,2453.692661,2021-06-03T20:00:00.000-07:00,37908.14802,37664.15764,37908.14802,Infinity,37596.26306,37733.54542,37586.62376,36712.20996
3/20/2022 6:00,2925.48,2763.350191,2724.886648,2882.358926,2689.750085,2925.71,2769.110318,2468.933558,2021-06-03T21:00:00.000-07:00,37733.54542,37658.4073,37887.36307,Infinity,37596.26306,36743.411,37627.65845,36905.46449
3/20/2022 7:00,2925.71,2733.902485,2657.508287,2882.358926,2657.508287,2920,2764.909565,2468.018064,2021-06-03T22:00:00.000-07:00,36743.411,36579.35159,37697.95922,Infinity,37596.26306,36613.28334,37616.28539,37076.1135
3/20/2022 8:00,2920,2675.31012,2626.621792,2882.358926,2626.621792,2915.19,2773.537234,2441.22917,2021-06-03T23:00:00.000-07:00,36613.28334,36583.87451,36695.03523,Infinity,36695.03523,36752.39194,37718.4426,36638.0064
3/20/2022 9:00,2915.19,2640.376524,2589.108953,2882.358926,2589.108953,2886.49,2785.540201,2442.918594,2021-06-04T00:00:00.000-07:00,36752.39194,36329.75693,36752.39194,Infinity,36695.03523,36584.72505,37801.42247,36938.61256
3/20/2022 10:00,2886.49,2639.848358,2604.318164,2882.358926,2589.108953,2890.97,2798.433917,2446.533259,2021-06-04T01:00:00.000-07:00,36584.72505,36491.87991,36709.02863,Infinity,36695.03523,36730.26264,37773.2512,37064.16977
3/20/2022 11:00,2890.97,2640.521392,2608.395716,2875.324021,2589.108953,2873.39,2718.859172,2461.023029,2021-06-04T02:00:00.000-07:00,36730.26264,36618.82368,36730.26264,Infinity,36695.03523,36750.33683,36574.5271,37176.74994
3/20/2022 12:00,2873.39,2651.651838,2627.548535,2855.260319,2589.108953,2862.39,2711.082293,2474.906146,2021-06-04T03:00:00.000-07:00,36750.33683,36750.33683,36905.85259,Infinity,36695.03523,36535.06208,36522.88573,37576.42687
3/20/2022 13:00,2862.39,2636.66546,2620.473165,2855.260319,2589.108953,2853.94,2646.297907,2469.482494,2021-06-04T04:00:00.000-07:00,36535.06208,36512.18464,36668.36323,38937.21566,36668.36323,36805.28234,35749.33601,37392.80819
3/20/2022 14:00,2853.94,2657.068954,2554.537286,2855.260319,2554.537286,2849.15,2636.029969,2458.504433,2021-06-04T05:00:00.000-07:00,36805.28234,35543.87946,36809.74798,38937.21566,36668.36323,36793.05288,35904.8287,37330.37677
3/20/2022 15:00,2849.15,2665.110617,2617.917161,2855.260319,2554.537286,2826.57,2620.823459,2473.054453,2021-06-04T06:00:00.000-07:00,36793.05288,36700.6499,36885.20656,38937.21566,36668.36323,36591.07048,35930.22246,37509.41947
3/20/2022 16:00,2826.57,2656.264522,2613.311214,2855.260319,2554.537286,2844.12,2611.981872,2456.395181,2021-06-04T07:00:00.000-07:00,36591.07048,36344.02277,36778.79107,38937.21566,36668.36323,36846.08053,35686.93397,37332.62457
3/20/2022 17:00,2844.12,2660.140492,2635.137866,2855.260319,2554.537286,2875.7,2636.877702,2423.518496,2021-06-04T08:00:00.000-07:00,36846.08053,36681.1091,36846.08053,38937.21566,36668.36323,36922.31215,36054.672,36922.1069
3/20/2022 18:00,2875.7,2671.305453,2643.817509,2855.260319,2554.537286,2872.74,2630.36922,2383.070943,2021-06-04T09:00:00.000-07:00,36922.31215,36883.41849,36999.26143,38937.21566,36668.36323,37235.59326,36078.97585,36561.93417
3/20/2022 19:00,2872.74,2703.22036,2659.818589,2855.260319,2554.537286,2879.74,2622.494105,2399.741958,2021-06-04T10:00:00.000-07:00,37235.59326,36935.73929,37235.59326,38937.21566,36668.36323,37073.99217,36038.5999,36845.39583
3/20/2022 20:00,2879.74,2705.190252,2683.620458,2855.260319,2554.537286,2876.8,2629.321649,2411.726231,2021-06-04T11:00:00.000-07:00,37073.99217,37052.18717,37195.70908,38937.21566,36668.36323,37093.99862,36096.12573,37105.81036
3/20/2022 21:00,2876.8,2705.876554,2671.780175,2855.260319,2554.537286,2861.39,2610.462768,2402.733989,2021-06-04T12:00:00.000-07:00,37093.99862,37059.06753,37183.23648,38937.21566,36668.36323,37028.1132,35870.07685,37277.47473
3/20/2022 22:00,2861.39,2707.66886,2680.779475,2855.260319,2554.537286,2870.27,2630.197174,2387.671963,2021-06-04T13:00:00.000-07:00,37028.1132,37026.52228,37058.49711,38937.21566,36668.36323,37197.537,35893.86394,37326.42577
3/20/2022 23:00,2870.27,2726.007501,2696.637473,2855.260319,2554.537286,2865.55,2563.041346,2347.328928,2021-06-04T14:00:00.000-07:00,37197.537,37056.9775,37247.45793,38937.21566,36668.36323,37188.13341,35003.00709,36878.44046
3/21/2022 0:00,2865.55,2724.501928,2717.522776,2850.594703,2554.537286,2843.85,2577.277082,2364.324628,2021-06-04T15:00:00.000-07:00,37188.13341,37179.34944,37190.65955,38772.9908,36668.36323,36871.22849,35017.73823,37375.55592
3/21/2022 1:00,2843.85,2718.932196,2671.55406,2817.548472,2554.537286,2843.77,2611.737954,2348.792678,2021-06-04T16:00:00.000-07:00,36871.22849,36723.36912,37152.51835,37707.60622,36668.36323,37655.80994,35364.71144,37279.99174
3/21/2022 2:00,2843.77,2755.639097,2685.047092,2763.350191,2554.537286,2845.29,2621.113982,2340.535028,2021-06-04T17:00:00.000-07:00,37655.80994,36823.48529,37655.80994,37664.15764,36668.36323,37687.29049,35641.66657,37156.48981
3/21/2022 3:00,2845.29,2765.197746,2753.477252,2765.197746,2554.537286,2868.9,2665.136187,2301.396801,2021-06-04T18:00:00.000-07:00,37687.29049,37654.56043,37687.29049,37664.15764,36668.36323,37610.38475,36007.97555,36312.34499
3/21/2022 4:00,2868.9,2772.112408,2748.98525,2772.112408,2554.537286,2860.64,2673.196982,2273.437897,2021-06-04T19:00:00.000-07:00,37610.38475,37610.38475,37642.42361,37658.4073,36668.36323,37586.62376,36205.13585,35635.35128
3/21/2022 5:00,2860.64,2764.903944,2753.042612,2772.112408,2554.537286,2889.38,2670.489086,2294.509289,2021-06-04T20:00:00.000-07:00,37586.62376,37586.62376,37614.1471,37654.56043,36668.36323,37627.65845,35984.62564,35587.34553
3/21/2022 6:00,2889.38,2770.014564,2756.588022,2772.112408,2554.537286,2881.12,2676.657075,2286.81447,2021-06-04T21:00:00.000-07:00,37627.65845,37627.65845,37627.65845,37654.56043,36668.36323,37616.28539,36092.92233,35335.13368
3/21/2022 7:00,2881.12,2775.654741,2760.190237,2775.654741,2554.537286,2912.31,2688.462299,2286.048099,2021-06-04T22:00:00.000-07:00,37616.28539,37590.49328,37616.28539,37654.56043,36668.36323,37718.4426,36120.08979,35315.27379
3/21/2022 8:00,2912.31,2774.995398,2763.161053,2775.654741,2554.537286,2910.29,2664.605342,2292.025997,2021-06-04T23:00:00.000-07:00,37718.4426,37560.047,37757.52032,37654.56043,36668.36323,37801.42247,35933.5991,35271.18531
3/21/2022 9:00,2910.29,2800.820373,2771.623242,2800.820373,2554.537286,2906.01,2685.712758,2314.756774,2021-06-05T00:00:00.000-07:00,37801.42247,37760.43047,37833.08092,37760.43047,36668.36323,37773.2512,36094.33527,35459.41935
3/21/2022 10:00,2906.01,2800.389505,2784.579905,2800.820373,2554.537286,2912.94,2709.582812,2307.899409,2021-06-05T01:00:00.000-07:00,37773.2512,37718.09161,37773.2512,37760.43047,36668.36323,36574.5271,36302.88998,35234.60599
3/21/2022 11:00,2912.94,2803.270818,2718.800544,2803.270818,2554.537286,2914.11,2719.165809,2316.359592,2021-06-05T02:00:00.000-07:00,36574.5271,36572.04033,37810.70201,37760.43047,36668.36323,36522.88573,36387.71636,35280.61241
3/21/2022 12:00,2914.11,2727.409851,2695.306277,2803.270818,2554.537286,2924.06,2712.648255,2382.613742,2021-06-05T03:00:00.000-07:00,36522.88573,36195.45356,36529.20311,37760.43047,36529.20311,35749.33601,36125.40508,35696.44635
3/21/2022 13:00,2924.06,2712.204523,2642.26288,2803.270818,2613.311214,2955,2702.163708,2386.878044,2021-06-05T04:00:00.000-07:00,35749.33601,35628.44437,36509.28938,37760.43047,36509.28938,35904.8287,36049.77239,35592.08604
3/21/2022 14:00,2955,2655.943276,2619.759119,2803.270818,2613.311214,2906.4,2702.5589,2434.220202,2021-06-05T05:00:00.000-07:00,35904.8287,35582.53517,36049.30367,37760.43047,36049.30367,35930.22246,35925.55312,35970.24359
3/21/2022 15:00,2906.4,2644.089306,2615.356365,2803.270818,2615.356365,2920.45,2674.994508,2436.918403,2021-06-05T06:00:00.000-07:00,35930.22246,35860.52097,35998.39551,37760.43047,35998.39551,35686.93397,35744.85038,35974.00393
3/21/2022 16:00,2920.45,2629.994582,2608.797513,2803.270818,2608.797513,2904.81,2697.466897,2421.384035,2021-06-05T07:00:00.000-07:00,35686.93397,35649.27035,35970.65949,37760.43047,35970.65949,36054.672,36047.6716,35651.30842
3/21/2022 17:00,2904.81,2642.528104,2598.861334,2803.270818,2598.861334,2917.96,2708.837675,2398.882283,2021-06-05T08:00:00.000-07:00,36054.672,35724.55329,36067.98996,37760.43047,35970.65949,36078.97585,36169.92814,35458.89603
3/21/2022 18:00,2917.96,2642.283874,2626.1308,2803.270818,2598.861334,2909.89,2718.590304,2391.91332,2021-06-05T09:00:00.000-07:00,36078.97585,36078.97585,36278.76855,37760.43047,35970.65949,36038.5999,36267.55987,35452.98157
3/21/2022 19:00,2909.89,2637.857006,2617.130326,2803.270818,2598.861334,2921.05,2698.214067,2412.1898,2021-06-05T10:00:00.000-07:00,36038.5999,35917.62798,36057.39147,37760.43047,35970.65949,36096.12573,36064.41429,35729.78836
3/21/2022 20:00,2921.05,2630.770322,2615.262073,2803.270818,2598.861334,2908.08,2691.08904,2415.473565,2021-06-05T11:00:00.000-07:00,36096.12573,35988.13827,36111.69652,37760.43047,35970.65949,35870.07685,35956.31792,35873.59866
3/21/2022 21:00,2908.08,2634.459321,2610.462768,2803.270818,2598.861334,2890.03,2682.904937,2414.233329,2021-06-05T12:00:00.000-07:00,35870.07685,35870.07685,36014.95691,37760.43047,35970.65949,35893.86394,35792.76496,35777.29656
3/21/2022 22:00,2890.03,2631.976727,2615.54075,2803.270818,2598.861334,2903.85,2700.23965,2409.11288,2021-06-05T13:00:00.000-07:00,35893.86394,35769.59546,35895.25944,37760.43047,35895.25944,35003.00709,35786.41608,36036.15242
3/21/2022 23:00,2903.85,2629.573191,2556.664386,2803.270818,2556.664386,2898.47,2710.259344,2405.34345,2021-06-05T14:00:00.000-07:00,35003.00709,34911.65302,35883.56942,37760.43047,35883.56942,35017.73823,35963.27818,35853.12296
3/22/2022 0:00,2898.47,2586.786386,2557.040628,2803.270818,2556.664386,2963.99,2693.076407,2385.685996,2021-06-05T15:00:00.000-07:00,35017.73823,34972.91527,35121.62168,37760.43047,35121.62168,35364.71144,35513.94516,35690.47963
